txn_id,date,account_id,description,amount,type,category,mode,balance,raw_text,source
TXN101084427381,2025-02-07,ACC100021,TRANSFER FROM SELF Ref:411363,1706.42,CREDIT,Transfer,NEFT,,,
TXN92149027326,2025-02-08,ACC100021,UPI/ekanta868059/Swiggy Ref:333034,-1561.27,DEBIT,Food & Dining,UPI,1573.07,2025-02-08 UPI/ekanta868059/Swiggy Ref:333034 -1561.27,synthetic
TXN101084427392,2025-02-07,ACC100021,TRANSFER FROM SELF Ref:417648,2649.05,CREDIT,Transfer,NEFT,,,
TXN92856037167,2025-02-08,ACC100021,UPI/sankarbhavini3638/DMart Ref:370858,-1761.66,DEBIT,Groceries,UPI,2460.46,2025-02-08 UPI/sankarbhavini3638/DMart Ref:370858 -1761.66,synthetic
TXN101084427407,2025-02-07,ACC100021,TRANSFER FROM SELF Ref:749887,6555.98,CREDIT,Transfer,NEFT,,,
TXN94961071507,2025-02-08,ACC100021,UPI/varkeymaanav8676/GoAir Ref:236205,-8172.39,DEBIT,Travel,UPI,844.05,2025-02-08 UPI/varkeymaanav8676/GoAir Ref:236205 -8172.39,synthetic
TXN90905007914,2025-02-09,ACC100021,SALARY CREDIT HCL Ref:75427,51607.94,CREDIT,Salary,NEFT,52451.99,2025-02-09 SALARY CREDIT HCL Ref:75427 51607.94,synthetic
TXN92821036685,2025-02-09,ACC100021,UPI/anirudh513782/More Supermarket Ref:869975,-2954.18,DEBIT,Groceries,UPI,49497.81,2025-02-09 UPI/anirudh513782/More Supermarket Ref:869975 -2954.18,synthetic
TXN101084427439,2025-02-08,ACC100021,Transfer From Self Ref:111073,149627.24,CREDIT,Transfer,NEFT,,,
TXN95748085308,2025-02-09,ACC100021,UPI/upkaarkohli798/IMPS Transfer Ref:748600,-195973.24,DEBIT,Transfer,UPI,3151.81,2025-02-09 UPI/upkaarkohli798/IMPS Transfer Ref:748600 -195973.24,synthetic
TXN92240028778,2025-02-10,ACC100021,POS Zomato Tenali,-1754.16,DEBIT,Food & Dining,POS,1397.65,2025-02-10 POS Zomato Tenali -1754.16,synthetic
TXN101084427451,2025-02-09,ACC100021,TRANSFER FROM SELF Ref:612646,20345.59,CREDIT,Transfer,NEFT,,,
TXN94145057127,2025-02-10,ACC100021,UPI/abdul107932/Flipkart Ref:730661,-18402.86,DEBIT,Shopping,UPI,3340.38,2025-02-10 UPI/abdul107932/Flipkart Ref:730661 -18402.86,synthetic
TXN101084427460,2025-02-09,ACC100021,TRANSFER RFOM SELF Ref:987197,4502.53,CREDIT,Transfer,NEFT,,,
TXN94351060815,2025-02-10,ACC100021,NETBANKING Jio Ref:314794,-6382.97,DEBIT,Bills,NETBANKING,1459.94,2025-02-10 NETBANKING Jio Ref:314794 -6382.97,synthetic
TXN95029072573,2025-02-10,ACC100021,UPI/ramanojas3291/Uber Ref:233788,-288.07,DEBIT,Travel,UPI,1171.87,2025-02-10 UPI/ramanojas3291/Uber Ref:233788 -288.07,synthetic
TXN101086427488,2025-02-09,ACC100021,Transfer From Self Ref:756251,6453.88,CREDIT,Transfer,NEFT,,,
TXN95303076860,2025-02-10,ACC100021,UPI/lmagar9337/IRCTC Ref:940417,-2961.5,DEBIT,Travel,UPI,4664.25,2025-02-10 UPI/lmagar9337/IRCTC Ref:940417 -2961.5,synthetic
TXN96061090209,2025-02-10,ACC100021,UPI/tanmayi087004/IMPS Transfer Ref:382664,159730.8,CREDIT,Transfer,UPI,164395.05,2025-02-10 UPI/tanmayi087004/IMPS Transfer Ref:382664 159730.8,synthetic
TXN90570001452,2025-02-11,ACC100021,SALARY CREDIT Company Payroll Ref:13584,167894.81,CREDIT,Salary,NEFT,332289.86,2025-02-11 SALARY CREDIT Company Payroll Ref:13584 167894.81,synthetic
TXN92351030293,2025-02-11,ACC100021,NETBANKING Reliance Fresh Ref:252214,-705.66,DEBIT,Groceries,NETBANKING,331584.2,2025-02-11 NETBANKING Reliance Fresh Ref:252214 -705.66,synthetic
TXN92771036018,2025-02-11,ACC100021,POS DMART PRODDATUR,-2575.92,DEBIT,Groceries,POS,329008.28,2025-02-11 POS DMART PRODDATUR -2575.92,synthetic
TXN93941053377,2025-02-11,ACC100021,POS Amazon Jamnagar,-11377.11,DEBIT,Shopping,POS,317631.17,2025-02-11 POS Amazon Jamnagar -11377.11,synthetic
TXN94611065706,2025-02-11,ACC100021,Jio nemo,-10421.61,DEBIT,Bills,ECS,307209.56,2025-02-11 Jio nemo -10421.61,synthetic
TXN92521032742,2025-02-12,ACC100021,NETBANKING DMART REF:393199,-2621.9,DEBIT,Groceries,NETBANKING,304587.66,2025-02-12 NETBANKING DMART REF:393199 -2621.9,synthetic
TXN93680049279,2025-02-12,ACC100021,POS Myntra Amroha,-35441.42,DEBIT,Shopping,POS,269146.24,2025-02-12 POS Myntra Amroha -35441.42,synthetic
TXN91196012953,2025-02-13,ACC100021,NEFT House Rent Ref:389172,-11744.17,DEBIT,Rent,NEFT,257402.07,2025-02-13 NEFT House Rent Ref:389172 -11744.17,synthetic
TXN92962038637,2025-02-13,ACC100021,UPI/rshukla2127/BigBasket Ref:466922,-1777.08,DEBIT,Groceries,UPI,255624.99,2025-02-13 UPI/rshukla2127/BigBasket Ref:466922 -1777.08,synthetic
TXN93386045025,2025-02-13,ACC100021,UPI/prasadvedika6383/Ajio Ref:531250,-48450.01,DEBIT,Shopping,UPI,207174.98,2025-02-13 UPI/prasadvedika6383/Ajio Ref:531250 -48450.01,synthetic
TXN94690067133,2025-02-13,ACC100021,UPI/nagarurmi8000/Airtel Ref:895207,-7377.27,DEBIT,Bills,UPI,199797.71,2025-02-13 UPI/nagarurmi8000/Airtel Ref:895207 -7377.27,synthetic
TXN94860070022,2025-02-13,ACC100021,UPI/fchaudhry3608/Ola Ref:557149,-8924.63,DEBIT,Travel,UPI,190873.08,2025-02-13 UPI/fchaudhry3608/Ola Ref:557149 -8924.63,synthetic
TXN93057040171,2025-02-15,ACC100021,NETBANKING Spencer's Ref:251935,-2301.21,DEBIT,Groceries,NETBANKING,188571.87,2025-02-15 NETBANKING Spencer's Ref:251935 -2301.21,synthetic
TXN94724067725,2025-02-15,ACC100021,UPI/pallatanish3909/BSNL Ref:314229,-6107.28,DEBIT,Bills,UPI,182464.59,2025-02-15 UPI/pallatanish3909/BSNL Ref:314229 -6107.28,synthetic
TXN95539081472,2025-02-15,ACC100021,EMI Loan est,-13775.31,DEBIT,EMI,ECS,168689.28,2025-02-15 EMI Loan est -13775.31,synthetic
TXN91506017831,2025-02-16,ACC100021,UPI/mbalasubramanian1473/Dominos Ref:818397,-1066.32,DEBIT,Food & Dining,UPI,167622.96,2025-02-16 UPI/mbalasubramanian1473/Dominos Ref:818397 -1066.32,synthetic
TXN92655034437,2025-02-16,ACC100021,POS DMart Belgaum,-342.87,DEBIT,Groceries,POS,167280.09,2025-02-16 POS DMart Belgaum -342.87,synthetic
TXN94324060190,2025-02-16,ACC100021,BESCOM repudiandae,-8578.18,DEBIT,Bills,ECS,158701.91,2025-02-16 BESCOM repudiandae -8578.18,synthetic
TXN94850069879,2025-02-16,ACC100021,POS GoAir Motihari,-4834.71,DEBIT,Travel,POS,153867.2,2025-02-16 POS GoAir Motihari -4834.71,synthetic
TXN95050072880,2025-02-16,ACC100021,UPI/nnarasimhan1270/IndiGo Ref:112601,-7896.81,DEBIT,Travel,UPI,145970.39,2025-02-16 UPI/nnarasimhan1270/IndiGo Ref:112601 -7896.81,synthetic
TXN96456097382,2025-02-16,ACC100021,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-8956.61,DEBIT,Cash,ATM,137013.78,2025-02-16 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -8956.61,synthetic
TXN91830022722,2025-02-17,ACC100021,UPI/ramanathanraghav1789/Zomato Ref:188840,-198.97,DEBIT,Food & Dining,UPI,136814.81,2025-02-17 UPI/ramanathanraghav1789/Zomato Ref:188840 -198.97,synthetic
TXN94136056764,2025-02-17,ACC100021,POS MYNTRA KOZHIKODE,-31323.28,DEBIT,Shopping,POS,105491.53,2025-02-17 POS MYNTRA KOZHIKODE -31323.28,synthetic
TXN94819069453,2025-02-17,ACC100021,POS GoAir Phusro,-3231.03,DEBIT,Travel,POS,102260.5,2025-02-17 POS GoAir Phusro -3231.03,synthetic
TXN96025089661,2025-02-17,ACC100021,UPI/meghana217639/NEFT Transfer Ref:648324,-56116.68,DEBIT,Transfer,UPI,46143.82,2025-02-17 UPI/meghana217639/NEFT Transfer Ref:648324 -56116.68,synthetic
TXN90546000918,2025-02-18,ACC100021,EMI EMI Loan Ref:74272,-14266.64,DEBIT,EMI,NEFT,31877.18,2025-02-18 EMI EMI Loan Ref:74272 -14266.64,synthetic
TXN91961024703,2025-02-18,ACC100021,POS Dominos Dharmavaram,-1812.79,DEBIT,Food & Dining,POS,30064.39,2025-02-18 POS Dominos Dharmavaram -1812.79,synthetic
TXN93292043639,2025-02-18,ACC100021,UPI/dsodhi141/BigBasket Ref:943036,-2615.86,DEBIT,Groceries,UPI,27448.53,2025-02-18 UPI/dsodhi141/BigBasket Ref:943036 -2615.86,synthetic
TXN93314044026,2025-02-18,ACC100021,Upi/Ekantikabuch4587/Dmart Ref:102762,-2296.54,DEBIT,Groceries,UPI,25151.99,2025-02-18 Upi/Ekantikabuch4587/Dmart Ref:102762 -2296.54,synthetic
TXN95721084840,2025-02-18,ACC100021,UPI/deepbhavani1980/IMPS Transfer Ref:219881,36644.42,CREDIT,Transfer,UPI,61796.41,2025-02-18 UPI/deepbhavani1980/IMPS Transfer Ref:219881 36644.42,synthetic
TXN90797005642,2025-02-19,ACC100021,SALARY CREDIT TCS Ref:35709,59106.93,CREDIT,Salary,NEFT,120903.34,2025-02-19 SALARY CREDIT TCS Ref:35709 59106.93,synthetic
TXN91014009867,2025-02-19,ACC100021,NEFT House Rent Ref:202670,-7229.3,DEBIT,Rent,NEFT,113674.04,2025-02-19 NEFT House Rent Ref:202670 -7229.3,synthetic
TXN91962024717,2025-02-19,ACC100021,POS Cafe Coffee Day Saharanpur,-778.42,DEBIT,Food & Dining,POS,112895.62,2025-02-19 POS Cafe Coffee Day Saharanpur -778.42,synthetic
TXN92928038177,2025-02-19,ACC100021,POS BigBasket Junagadh,-2215.25,DEBIT,Groceries,POS,110680.37,2025-02-19 POS BigBasket Junagadh -2215.25,synthetic
TXN93188042178,2025-02-19,ACC100021,UPI/jsavant8077/DMart Ref:854311,-2246.12,DEBIT,Groceries,UPI,108434.25,2025-02-19 UPI/jsavant8077/DMart Ref:854311 -2246.12,synthetic
TXN96239093223,2025-02-19,ACC100021,POS IndianOil Alwar,-2049.48,DEBIT,Fuel,POS,106384.77,2025-02-19 POS IndianOil Alwar -2049.48,synthetic
TXN96472097655,2025-02-19,ACC100021,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-7713.44,DEBIT,Cash,ATM,98671.33,2025-02-19 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -7713.44,synthetic
TXN91680020494,2025-02-20,ACC100021,POS Dominos Phusro,-1579.3,DEBIT,Food & Dining,POS,97092.03,2025-02-20 POS Dominos Phusro -1579.3,synthetic
TXN92211028318,2025-02-20,ACC100021,UPI/reyansh819296/Dominos Ref:530922,-898.32,DEBIT,Food & Dining,UPI,96193.71,2025-02-20 UPI/reyansh819296/Dominos Ref:530922 -898.32,synthetic
TXN93483046455,2025-02-20,ACC100021,POS Ajio Jehanabad,-13091.17,DEBIT,Shopping,POS,83102.54,2025-02-20 POS Ajio Jehanabad -13091.17,synthetic
TXN94777068720,2025-02-20,ACC100021,Jio iste,-4530.49,DEBIT,Bills,ECS,78572.05,2025-02-20 Jio iste -4530.49,synthetic
TXN94860070012,2025-02-20,ACC100021,UPI/qvora9247/Ola Ref:374898,-16877.75,DEBIT,Travel,UPI,61694.3,2025-02-20 UPI/qvora9247/Ola Ref:374898 -16877.75,synthetic
TXN95051072904,2025-02-20,ACC100021,POS GoAir Amritsar,-17552.42,DEBIT,Travel,POS,44141.88,2025-02-20 POS GoAir Amritsar -17552.42,synthetic
TXN96171092063,2025-02-20,ACC100021,IMPS NEFT Transfer Ref:481222,-11658.51,DEBIT,Transfer,IMPS,32483.37,2025-02-20 IMPS NEFT Transfer Ref:481222 -11658.51,synthetic
TXN90584001668,2025-02-21,ACC100021,SALARY CREDIT WIPRO REF:43482,173152.03,CREDIT,Salary,NEFT,205635.4,2025-02-21 SALARY CREDIT WIPRO REF:43482 173152.03,synthetic
TXN91207013194,2025-02-21,ACC100021,NEFT ACCOMM RENT REF:613756,-5553.48,DEBIT,Rent,NEFT,200081.92,2025-02-21 NEFT ACCOMM RENT REF:613756 -5553.48,synthetic
TXN91634019819,2025-02-21,ACC100021,POS McDonalds Jalgaon,-365.93,DEBIT,Food & Dining,POS,199715.99,2025-02-21 POS McDonalds Jalgaon -365.93,synthetic
TXN93064040276,2025-02-21,ACC100021,POS DMart Singrauli,-2002.81,DEBIT,Groceries,POS,197713.18,2025-02-21 POS DMart Singrauli -2002.81,synthetic
TXN93537047114,2025-02-21,ACC100021,UPI/bishakha535999/Flipkart Ref:901337,-47132.77,DEBIT,Shopping,UPI,150580.41,2025-02-21 UPI/bishakha535999/Flipkart Ref:901337 -47132.77,synthetic
TXN90556001243,2025-02-22,ACC100021,SALARY CREDIT INFOSYS REF:45867,44579.23,CREDIT,Salary,NEFT,195159.64,2025-02-22 SALARY CREDIT INFOSYS REF:45867 44579.23,synthetic
TXN91621019615,2025-02-22,ACC100021,UPI/iyengarsachi8752/Swiggy Ref:185956,-1571.18,DEBIT,Food & Dining,UPI,193588.46,2025-02-22 UPI/iyengarsachi8752/Swiggy Ref:185956 -1571.18,synthetic
TXN91893023643,2025-02-22,ACC100021,UPI/oviya54510/Cafe  Coffee Day Ref:849183,-424.43,DEBIT,Food & Dining,UPI,193164.03,2025-02-22 UPI/oviya54510/Cafe  Coffee Day Ref:849183 -424.43,synthetic
TXN92776036049,2025-02-22,ACC100021,P0S DMart Vadodara,-1456.2,DEBIT,Groceries,POS,191707.83,2025-02-22 P0S DMart Vadodara -1456.2,synthetic
TXN93180042067,2025-02-22,ACC100021,UPI/falandeol5779/Spencer's Ref:987159,-610.45,DEBIT,Groceries,UPI,191097.38,2025-02-22 UPI/falandeol5779/Spencer's Ref:987159 -610.45,synthetic
TXN93821051456,2025-02-22,ACC100021,POS Amazon Saharsa,-24493.19,DEBIT,Shopping,POS,166604.19,2025-02-22 POS Amazon Saharsa -24493.19,synthetic
TXN94432062261,2025-02-22,ACC100021,NETBANKING Jio Ref:194169,-2274.07,DEBIT,Bills,NETBANKING,164330.12,2025-02-22 NETBANKING Jio Ref:194169 -2274.07,synthetic
TXN92420031235,2025-02-23,ACC100021,UPI/rachit098188/Spencer's Ref:573081,-2024.93,DEBIT,Groceries,UPI,162305.19,2025-02-23 UPI/rachit098188/Spencer's Ref:573081 -2024.93,synthetic
TXN93039039870,2025-02-23,ACC100021,UPI/trama6105/Reliance Fresh Ref:206509,-1096.37,DEBIT,Groceries,UPI,161208.82,2025-02-23 UPI/trama6105/Reliance Fresh Ref:206509 -1096.37,synthetic
TXN93084040600,2025-02-23,ACC100021,UPI/VARTYKAI5506/MORE SUPERMARKET REF:277752,-1021.82,DEBIT,Groceries,UPI,160187.0,2025-02-23 UPI/VARTYKAI5506/MORE SUPERMARKET REF:277752 -1021.82,synthetic
TXN96563099517,2025-02-23,ACC100021,UPI/akshay241663/Miscellaneous Ref:752592,-3909.56,DEBIT,Other,UPI,156277.44,2025-02-23 UPI/akshay241663/Miscellaneous Ref:752592 -3909.56,synthetic
TXN92317029660,2025-02-24,ACC100021,UPI/gulatibakhshi7749/Spencer's Ref:826577,-1421.18,DEBIT,Groceries,UPI,154856.26,2025-02-24 UPI/gulatibakhshi7749/Spencer's Ref:826577 -1421.18,synthetic
TXN93230042821,2025-02-24,ACC100021,POS Spencer's Hyderabad,-1262.73,DEBIT,Groceries,POS,153593.53,2025-02-24 POS Spencer's Hyderabad -1262.73,synthetic
TXN94808069250,2025-02-24,ACC100021,BESCOM VELIT,-759.18,DEBIT,Bills,ECS,152834.35,2025-02-24 BESCOM VELIT -759.18,synthetic
TXN95589082839,2025-02-24,ACC100021,EMI SBI adipisci,-17892.53,DEBIT,EMI,ECS,134941.82,2025-02-24 EMI SBI adipisci -17892.53,synthetic
TXN101088428141,2025-02-23,ACC100021,TRANSFER FROM SELF Ref:126563,9485.14,CREDIT,Transfer,NEFT,,,
TXN95919088038,2025-02-24,ACC100021,IMPS UPI Transfer Ref:170161,-143734.91,DEBIT,Transfer,IMPS,692.05,2025-02-24 IMPS UPI Transfer Ref:170161 -143734.91,synthetic
TXN101088428153,2025-02-23,ACC100021,TRANSFER FROM SELF Ref:439395,5865.77,CREDIT,Transfer,NEFT,,,
TXN96360095599,2025-02-24,ACC100021,POS Bharat Petroleum Nagercoil,-4561.02,DEBIT,Fuel,POS,1996.8,2025-02-24 POS Bharat Petroleum Nagercoil -4561.02,synthetic
TXN90797005697,2025-02-25,ACC100021,SALARY CREDIT WIPRO Ref:88419,88490.03,CREDIT,Salary,NEFT,90486.83,2025-02-25 SALARY CREDIT WIPRO Ref:88419 88490.03,synthetic
TXN90900007810,2025-02-25,ACC100021,SALARY CREDIT INFOSYS REF:45629,23645.4,CREDIT,Salary,NEFT,114132.23,2025-02-25 SALARY CREDIT INFOSYS REF:45629 23645.4,synthetic
TXN92738035581,2025-02-25,ACC100021,UPI/chartanveer7068/More Supermarket Ref:990209,-717.76,DEBIT,Groceries,UPI,113414.47,2025-02-25 UPI/chartanveer7068/More Supermarket Ref:990209 -717.76,synthetic
TXN94958071458,2025-02-25,ACC100021,UPI/robert154527/IndiGo Ref:237081,-10234.0,DEBIT,Travel,UPI,103180.47,2025-02-25 UPI/robert154527/IndiGo Ref:237081 -10234.0,synthetic
TXN95973088855,2025-02-25,ACC100021,NEFT IMPS Transfer Ref:524718,126867.25,CREDIT,Transfer,NEFT,230047.72,2025-02-25 NEFT IMPS Transfer Ref:524718 126867.25,synthetic
TXN91335015416,2025-02-26,ACC100021,Upi/Sundarampooja6526/Swiggy Ref:393089,-1724.17,DEBIT,Food & Dining,UPI,228323.55,2025-02-26 Upi/Sundarampooja6526/Swiggy Ref:393089 -1724.17,synthetic
TXN93257043135,2025-02-26,ACC100021,POS Reliance Fresh Gaya,-861.69,DEBIT,Groceries,POS,227461.86,2025-02-26 POS Reliance Fresh Gaya -861.69,synthetic
TXN93711049755,2025-02-26,ACC100021,UPI/BSAVANT3196/FLIPKART REF:879939,-35909.77,DEBIT,Shopping,UPI,191552.09,2025-02-26 UPI/BSAVANT3196/FLIPKART REF:879939 -35909.77,synthetic
TXN94214058139,2025-02-26,ACC100021,UPI/tanvi49981/AJIO Ref:485471,-43015.06,DEBIT,Shopping,UPI,148537.03,2025-02-26 UPI/tanvi49981/AJIO Ref:485471 -43015.06,synthetic
TXN94846069830,2025-02-26,ACC100021,POS Uber Orai,-4834.42,DEBIT,Travel,POS,143702.61,2025-02-26 POS Uber Orai -4834.42,synthetic
TXN95445079517,2025-02-26,ACC100021,NEFT EMI HDFC Ref:540331,-16920.17,DEBIT,EMI,NEFT,126782.44,2025-02-26 NEFT EMI HDFC Ref:540331 -16920.17,synthetic
TXN95818086471,2025-02-26,ACC100021,UPI/ghoshgaurika1423/UPI Transfer Ref:935342,167396.44,CREDIT,Transfer,UPI,294178.88,2025-02-26 UPI/ghoshgaurika1423/UPI Transfer Ref:935342 167396.44,synthetic
TXN91849023006,2025-02-27,ACC100021,UPI/sakshamchandra6956/Swiggy Ref:790277,-481.18,DEBIT,Food & Dining,UPI,293697.7,2025-02-27 UPI/sakshamchandra6956/Swiggy Ref:790277 -481.18,synthetic
TXN93037039864,2025-02-27,ACC100021,NETBANKING DMart Ref:153638,-1738.46,DEBIT,Groceries,NETBANKING,291959.24,2025-02-27 NETBANKING DMart Ref:153638 -1738.46,synthetic
TXN93092040783,2025-02-27,ACC100021,UPI/vchoudhury3923/More Supermarket Ref:260584,-1097.33,DEBIT,Groceries,UPI,290861.91,2025-02-27 UPI/vchoudhury3923/More Supermarket Ref:260584 -1097.33,synthetic
TXN93648048766,2025-02-27,ACC100021,POS AJIO Ambala,-2629.56,DEBIT,Shopping,POS,288232.35,2025-02-27 POS AJIO Ambala -2629.56,synthetic
TXN93808051234,2025-02-27,ACC100021,POS Flipkart Bidhannagar,-23985.85,DEBIT,Shopping,POS,264246.5,2025-02-27 POS Flipkart Bidhannagar -23985.85,synthetic
TXN90510000116,2025-02-28,ACC100021,SALARY CREDIT HCL Ref:48462,28874.91,CREDIT,Salary,NEFT,293121.41,2025-02-28 SALARY CREDIT HCL Ref:48462 28874.91,synthetic
TXN90797005766,2025-02-28,ACC100021,SALARY CREDIT TCS Ref:20075,100540.73,CREDIT,Salary,NEFT,393662.14,2025-02-28 SALARY CREDIT TCS Ref:20075 100540.73,synthetic
TXN91044010394,2025-02-28,ACC100021,NEFT House Rent Ref:127982,-8519.2,DEBIT,Rent,NEFT,385142.94,2025-02-28 NEFT House Rent Ref:127982 -8519.2,synthetic
TXN91672020361,2025-02-28,ACC100021,UPI/pgoswami1430/Zomato Ref:478447,-1765.26,DEBIT,Food & Dining,UPI,383377.68,2025-02-28 UPI/pgoswami1430/Zomato Ref:478447 -1765.26,synthetic
TXN95041072766,2025-02-28,ACC100021,POS IRCTC Sri Ganganagar,-14877.23,DEBIT,Travel,POS,368500.45,2025-02-28 POS IRCTC Sri Ganganagar -14877.23,synthetic
TXN95149074520,2025-02-28,ACC100021,POS Ola Kamarhati,-14427.73,DEBIT,Travel,POS,354072.72,2025-02-28 POS Ola Kamarhati -14427.73,synthetic
TXN95794086074,2025-02-28,ACC100021,NEFT UPI Transfer Ref:477893,173339.74,CREDIT,Transfer,NEFT,527412.46,2025-02-28 NEFT UPI Transfer Ref:477893 173339.74,synthetic
TXN90845006712,2025-03-01,ACC100021,SALARY CREDIT INFOSYS Ref:86664,58044.36,CREDIT,Salary,NEFT,585456.82,2025-03-01 SALARY CREDIT INFOSYS Ref:86664 58044.36,synthetic
TXN95484080320,2025-03-01,ACC100021,EMI SBI accusamus,-9569.82,DEBIT,EMI,ECS,575887.0,2025-03-01 EMI SBI accusamus -9569.82,synthetic
TXN91937024335,2025-03-02,ACC100021,UPI/daslakshmi3875/Dominos Ref:679650,-377.07,DEBIT,Food & Dining,UPI,575509.93,2025-03-02 UPI/daslakshmi3875/Dominos Ref:679650 -377.07,synthetic
TXN92317029714,2025-03-02,ACC100021,NETBANKING Reliance Fresh Ref:115209,-1082.61,DEBIT,Groceries,NETBANKING,574427.32,2025-03-02 NETBANKING Reliance Fresh Ref:115209 -1082.61,synthetic
TXN94778068726,2025-03-02,ACC100021,Upi/Birqabil4911/Electricity Board Ref:587388,-5304.46,DEBIT,Bills,UPI,569122.86,2025-03-02 Upi/Birqabil4911/Electricity Board Ref:587388 -5304.46,synthetic
TXN96376095896,2025-03-02,ACC100021,POS BHARAT PETROLEUM RAURKELA INDUSTRIAL TOWNSHIP,-384.31,DEBIT,Fuel,POS,568738.55,2025-03-02 POS BHARAT PETROLEUM RAURKELA INDUSTRIAL TOWNSHIP -384.31,synthetic
TXN92317029640,2025-03-03,ACC100021,UPI/ekanta233136/BigBasket Ref:143104,-990.4,DEBIT,Groceries,UPI,567748.15,2025-03-03 UPI/ekanta233136/BigBasket Ref:143104 -990.4,synthetic
TXN95573082278,2025-03-03,ACC100021,Neft Emi Hdfc Ref:671700,-4003.04,DEBIT,EMI,NEFT,563745.11,2025-03-03 Neft Emi Hdfc Ref:671700 -4003.04,synthetic
TXN96440097045,2025-03-03,ACC100021,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-5519.89,DEBIT,Cash,ATM,558225.22,2025-03-03 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -5519.89,synthetic
TXN96532099073,2025-03-03,ACC100021,NETBANKING  Miscellaneous Ref:842187,4439.09,CREDIT,Other,NETBANKING,562664.31,2025-03-03 NETBANKING  Miscellaneous Ref:842187 4439.09,synthetic
TXN91093011148,2025-03-05,ACC100021,Accomm Rent accusamus,-16425.73,DEBIT,Rent,ECS,546238.58,2025-03-05 Accomm Rent accusamus -16425.73,synthetic
TXN91485017521,2025-03-05,ACC100021,Upi/Davidsawhney3392/Swiggy Ref:805055,-560.73,DEBIT,Food & Dining,UPI,545677.85,2025-03-05 Upi/Davidsawhney3392/Swiggy Ref:805055 -560.73,synthetic
TXN91851023096,2025-03-05,ACC100021,Upi/Ohans8136/Zomato Ref:253802,-454.57,DEBIT,Food & Dining,UPI,545223.28,2025-03-05 Upi/Ohans8136/Zomato Ref:253802 -454.57,synthetic
TXN93471046282,2025-03-05,ACC100021,UPI/netra623789/Amazon Ref:582463,-36987.55,DEBIT,Shopping,UPI,508235.73,2025-03-05 UPI/netra623789/Amazon Ref:582463 -36987.55,synthetic
TXN94005054481,2025-03-05,ACC100021,NETBANK1NG Ajio Ref:198866,-86.19,DEBIT,Shopping,NETBANKING,508149.54,2025-03-05 NETBANK1NG Ajio Ref:198866 -86.19,synthetic
TXN94989071950,2025-03-05,ACC100021,POS Uber Bhilai,-18662.95,DEBIT,Travel,POS,489486.59,2025-03-05 POS Uber Bhilai -18662.95,synthetic
TXN95148074501,2025-03-05,ACC100021,NETBANKING IRCTC Ref:757977,-17353.7,DEBIT,Travel,NETBANKING,472132.89,2025-03-05 NETBANKING IRCTC Ref:757977 -17353.7,synthetic
TXN96219092864,2025-03-05,ACC100021,UPI/mnarain9058/NEFT Transfer Ref:660250,-177725.94,DEBIT,Transfer,UPI,294406.95,2025-03-05 UPI/mnarain9058/NEFT Transfer Ref:660250 -177725.94,synthetic
TXN91332015373,2025-03-06,ACC100021,UPI/deochaaya7790/McDonalds Ref:357182,-133.43,DEBIT,Food & Dining,UPI,294273.52,2025-03-06 UPI/deochaaya7790/McDonalds Ref:357182 -133.43,synthetic
TXN92512032430,2025-03-06,ACC100021,POS Spencer's Alappuzha,-313.42,DEBIT,Groceries,POS,293960.1,2025-03-06 POS Spencer's Alappuzha -313.42,synthetic
TXN92669034709,2025-03-06,ACC100021,UPI/inaya766840/DMart Ref:921100,-2193.28,DEBIT,Groceries,UPI,291766.82,2025-03-06 UPI/inaya766840/DMart Ref:921100 -2193.28,synthetic
TXN94430062198,2025-03-06,ACC100021,Jio ipsa,-2141.38,DEBIT,Bills,ECS,289625.44,2025-03-06 Jio ipsa -2141.38,synthetic
TXN94841069763,2025-03-06,ACC100021,UPI/chandani046889/IndiGo Ref:497216,-18590.97,DEBIT,Travel,UPI,271034.47,2025-03-06 UPI/chandani046889/IndiGo Ref:497216 -18590.97,synthetic
TXN94991071997,2025-03-06,ACC100021,POS Uber Rohtak,-2848.86,DEBIT,Travel,POS,268185.61,2025-03-06 POS Uber Rohtak -2848.86,synthetic
TXN96394096144,2025-03-06,ACC100021,POS HP Petrol Pump Patna,-995.48,DEBIT,Fuel,POS,267190.13,2025-03-06 POS HP Petrol Pump Patna -995.48,synthetic
TXN91755021687,2025-03-07,ACC100021,NETBANKING Zomato Ref:672165,-385.2,DEBIT,Food & Dining,NETBANKING,266804.93,2025-03-07 NETBANKING Zomato Ref:672165 -385.2,synthetic
TXN92535032959,2025-03-07,ACC100021,POS More Supermarket Bhopal,-283.57,DEBIT,Groceries,POS,266521.36,2025-03-07 POS More Supermarket Bhopal -283.57,synthetic
TXN92776036054,2025-03-07,ACC100021,UPI/ravalfalak7784/More Supermarket Ref:776433,-2355.23,DEBIT,Groceries,UPI,264166.13,2025-03-07 UPI/ravalfalak7784/More Supermarket Ref:776433 -2355.23,synthetic
